LAMMPS data file via write_data, version 22 Jul 2025, timestep = 0, units = metal

2000 atoms
5 atom types

-0.062 31.061999999999998 xlo xhi
-0.062 31.061999999999998 ylo yhi
-0.062 31.061999999999998 zlo zhi

Masses

1 26.98154
2 47.9
3 95.94
4 51.996
5 183.5

Atoms # atomic/kk

1 3 -0.06199957506378072 31.061999454204905 31.061999946743317 0 -1 -1
2 2 1.494200061227415 1.494199353858511 1.494200646646343 0 0 0
201 4 -0.06199995511047118 31.061999715067504 3.0503997743750246 0 -1 0
21 3 31.061999871950878 3.0504005432683505 31.061999384735095 -1 0 -1
221 2 31.061999987327532 3.050399814227473 3.050399873479844 -1 0 0
3 5 3.050399709107625 31.061999810758252 31.061999850378356 0 -1 -1
203 4 3.0504003674432485 31.061999889904975 3.0504000975263175 0 -1 0
23 3 3.050399700005719 3.050400053846542 31.061999783029645 0 0 -1
223 2 3.050400623326562 3.0503995931219348 3.050400329702634 0 0 0
4 1 4.606600341189292 1.4941997107403884 1.4942006011781643 0 0 0
5 4 6.162800460486544 31.06199980482345 -0.061999905184167994 0 -1 0
205 3 6.162799611163649 31.061999897767535 3.0503998449616248 0 -1 0
25 3 6.162800598237054 3.050399935134398 -0.06199939021796681 0 0 0
225 4 6.162800072282766 3.050399990220842 3.05039988022056 0 0 0
6 2 7.71899992897463 1.4941994860027807 1.4941999038553122 0 0 0
7 4 9.27519996266698 31.06199989955347 -0.06199976729062058 0 -1 0
207 2 9.275200216919151 -0.06199988560739735 3.050398856082207 0 0 0
27 3 9.27520007610452 3.0503995877690713 -0.061999462959229076 0 0 0
227 5 9.275199860093606 3.0504002980360867 3.050399704141581 0 0 0
8 4 10.831400352505415 1.494199332329577 1.494199637158644 0 0 0
9 4 12.38759998170892 -0.06199981997306577 -0.061999657149789195 0 0 0
209 4 12.387600328847048 -0.061999799926390625 3.050399554696006 0 0 0
29 4 12.387599974363035 3.05039945928072 -0.061999834874962176 0 0 0
229 5 12.387599848432904 3.0503996087864067 3.050399962187961 0 0 0
10 1 13.943798786946928 1.4941996504136192 1.494199634781988 0 0 0
11 5 15.499999866685666 -0.06199996700847163 31.061999884858942 0 0 -1
12 2 17.05620019967397 1.4941997920906496 1.494199529411275 0 0 0
211 5 15.499999583692222 31.06199966326113 3.0504001013807005 0 -1 0
31 3 15.500000219966495 3.050399542415349 31.06199953157729 0 0 -1
231 5 15.499999755524918 3.050399714512617 3.0504000928307273 0 0 0
13 4 18.612399727376058 -0.06199975708454556 31.061999853520568 0 0 -1
14 2 20.1686002011968 1.494199827642587 1.4942001831699114 0 0 0
213 1 18.612399648062336 31.061999755121278 3.0504000350765472 0 -1 0
33 5 18.612399877009505 3.0504001037228923 31.061999620228207 0 0 -1
233 1 18.612400418729894 3.0504001635027795 3.0503994988039733 0 0 0
15 5 21.72479978714227 -0.06199990068998415 -0.061999557685988464 0 0 0
16 1 23.280999629733692 1.4941998708368844 1.4942006903089176 0 0 0
215 4 21.724799919819926 -0.061999942371123065 3.0503999197994145 0 0 0
35 3 21.724799368703113 3.050400312932544 -0.061999659768001335 0 0 0
235 4 21.72479982104823 3.050400076677559 3.050399720231413 0 0 0
17 1 24.837200260923392 -0.06199999609862453 -0.06199968246401558 0 0 0
18 4 26.393399833015607 1.4941999474483414 1.4942000126077497 0 0 0
217 2 24.837200450844172 -0.06199999292069159 3.050400170802223 0 0 0
37 3 24.837200485910433 3.050400280781407 31.061999980063735 0 0 -1
237 3 24.83720009233708 3.0503998776566315 3.0503997409385546 0 0 0
19 3 27.94959965591402 -0.06199985441412449 -0.06199966405119988 0 0 0
20 2 29.505800202852985 1.494199794294863 1.4942003138787063 0 0 0
219 5 27.949599530737615 31.06199980577871 3.0503999841563307 0 -1 0
39 3 27.949599808526006 3.050400458896999 31.061999620071806 0 0 -1
239 3 27.94959953387152 3.050399748015783 3.0503996554211743 0 0 0
22 1 1.4942000376302413 4.606600644884519 1.4941999538140605 0 0 0
41 4 31.061999787772244 6.162799795939278 31.061999747397948 -1 0 -1
241 2 31.061999792281238 6.162800246388792 3.0503994777726007 -1 0 0
43 2 3.0503995378020208 6.162799542369711 31.061999888687776 0 0 -1
243 4 3.050400034163949 6.16279994471922 3.0504000423719146 0 0 0
24 1 4.606600028013903 4.606599859928949 1.494200752314291 0 0 0
45 1 6.162801007407454 6.162799865185494 -0.06199971459201368 0 0 0
245 5 6.162800544829418 6.162799674923983 3.050399696415353 0 0 0
26 4 7.718999948976077 4.606600043453094 1.4942004495821413 0 0 0
47 5 9.27519939503737 6.1628000792799655 -0.0619998322985162 0 0 0
247 4 9.275200149392838 6.162800092594021 3.050400337195526 0 0 0
28 5 10.831400361315575 4.606600425860412 1.4942004144765249 0 0 0
49 1 12.387600258274478 6.162800331254591 -0.06199940504367916 0 0 0
249 4 12.387599901166093 6.162800569075109 3.05040024217133 0 0 0
30 2 13.943799432281637 4.606600232563708 1.4941998445856612 0 0 0
32 5 17.056200561603106 4.606600777248992 1.4941999389085225 0 0 0
51 2 15.500000013008838 6.162800115517119 31.061999990135075 0 0 -1
251 1 15.499999137439708 6.162800738603504 3.050399960514048 0 0 0
34 4 20.168599756440702 4.6066002069897465 1.4942002039429487 0 0 0
53 4 18.612400144447584 6.162799713547085 31.061999914010734 0 0 -1
253 4 18.612400302893562 6.1627999226951635 3.050399707116464 0 0 0
36 2 23.280999674256176 4.606599833682588 1.4942001293176905 0 0 0
55 5 21.724799867213623 6.162799971485586 -0.06199925987263938 0 0 0
255 3 21.724799730178248 6.162799905196673 3.0503993893153605 0 0 0
