LAMMPS data file via write_data, version 22 Jul 2025, timestep = 800000, units = metal

2000 atoms
5 atom types

-0.8280439777742856 31.828043977773042 xlo xhi
-0.08326292126404589 31.083262920952045 ylo yhi
-0.1442760482823502 31.1442760479942 zlo zhi

Masses

1 26.98154
2 47.9
3 95.94
4 51.996
5 183.5

Atoms # atomic/kk

159 3 0.9502350633379688 2.842451743348273 1.0177698667717758 0 1 -1
140 3 2.3097691267910525 1.338105099638371 2.7252638821525337 0 1 -1
141 3 4.049281649205675 3.104830610800153 1.1157221681530447 -1 1 -1
122 5 5.538531245831107 1.6736817842303755 2.944248273255584 -1 1 -1
143 3 7.627503831751154 3.149059263071776 1.1608050048497316 -1 1 -1
124 1 9.525364752606759 1.7230539164228302 2.781314910441211 -1 1 -1
145 2 11.37365163268356 3.3523172937580203 1.1485969478395663 -1 1 -1
125 1 11.091438022925981 30.739016075094426 1.114466363999069 -1 0 -1
126 1 12.55588988252568 1.5054840441812236 2.8495153413954246 -1 1 -1
147 4 14.268025544044903 2.7468920915562185 1.2311190215672616 -1 1 -1
127 3 14.069795098451925 0.18798271632776775 1.317719190223259 -1 1 -1
128 4 16.175434361997215 1.4609981757481871 2.861030932641554 -1 1 -1
149 5 17.563649580256502 2.969586023858709 0.8944021553296938 -1 1 -1
129 2 17.449466166721756 31.06598190599751 1.3292748251151019 -1 0 -1
130 2 19.12518331716524 1.5677035966411292 2.87626727265499 -1 1 -1
151 5 20.366689783012106 3.0221273627565064 0.655189210020622 -1 1 -1
1910 4 20.61229166635132 0.28586625202687654 1.1498714125295366 -1 1 0
131 2 22.723096979521223 1.6408794763870465 2.917827010845529 -1 1 -1
1932 4 22.093861294784055 1.3906971600781948 30.829875175153088 -1 1 -1
133 2 23.67163681957935 30.985701851393436 1.4726368508236571 -1 0 -1
155 2 27.15870132125669 3.2158829531865765 0.9519972105565425 -1 1 -1
1934 4 27.099411913296787 0.7554400020915379 1.7795297525518277 -1 1 0
1933 4 26.253074836151303 1.026688370356433 30.76082443740015 -1 1 -1
114 4 25.513950965431654 1.6017642146714346 2.862288040738591 -1 1 -1
136 1 29.04565366665002 1.9795958725390044 2.733330248989677 -1 1 -1
157 5 30.39211682143532 3.249160843323813 0.7519175000168018 -1 1 -1
137 2 30.819854482624685 -0.03658233383899715 0.7057386971621796 -1 1 -1
1978 2 0.7389164195626758 5.738485367101741 0.7297090026385817 0 1 0
158 2 -0.5274457514838193 4.2714016665918315 2.7400353101493113 0 1 -1
160 5 2.2205410248897364 4.866131275253984 2.6831913307129254 0 1 -1
161 2 4.083731332076045 5.936057260061098 1.159300809926965 -1 1 -1
1960 2 5.952044137602805 4.716048083119264 2.56647103093179 0 1 0
163 2 7.754168943926491 6.30971173599372 0.8115612796460466 -1 1 -1
144 5 9.404035401698684 4.62084255437237 2.4670901777197756 -1 1 -1
165 3 11.264311337167387 5.871218277483253 1.0474036126862145 -1 1 -1
146 5 12.807145460601095 4.5181724228612525 3.114541613144722 -1 1 -1
167 2 13.920905124749774 5.9973294834787465 1.0941253598586143 -1 1 -1
169 3 17.358883047992457 5.945815023854425 1.190865070684974 -1 1 -1
148 3 15.467101704208797 4.37815966135895 2.468143435863542 -1 1 -1
1948 2 19.00206260638993 4.513432631219613 2.86811441448554 -1 1 0
171 2 20.655445650091735 6.140402437026866 1.3207415517621068 -1 1 -1
153 4 24.66104506045905 3.398360847305911 1.3122141700177488 -1 1 -1
173 4 24.179362726279333 5.744947732865407 1.1660036001400664 -1 1 -1
154 4 26.367012614518575 4.8439559430153425 2.759111556309737 -1 1 -1
1956 4 27.37317767477468 6.0963277594027625 0.870925555129594 -1 1 0
156 1 29.11486329945074 4.510901698055233 2.965518231731857 -1 1 -1
177 4 30.635494165841774 5.761766261312988 0.7801133799292783 -1 1 -1
180 5 0.7256645684044878 8.991275050396439 0.46099619529256053 0 1 -1
361 3 2.5745985674242404 7.727884203610354 2.1944473247356586 -1 1 -1
181 4 4.209941387787914 9.18698910790083 0.8891221484398262 -1 1 -1
162 5 6.029046999482489 7.7344968814124 2.493805179467765 -1 1 -1
183 5 7.564592987596882 9.305297509274121 0.951865044036706 -1 1 -1
164 3 9.377006767188547 7.504417070118769 2.2592332877616643 -1 1 -1
185 5 11.012027654817127 9.427343400595227 1.3513010636512288 -1 1 -1
166 3 12.769442905369175 7.645869030371406 2.7710952216039417 -1 1 -1
187 2 14.118024323287163 9.272890568795262 1.064500514221732 -1 1 -1
168 5 15.711935167197058 7.686930685283011 2.645298675504826 -1 1 -1
1990 2 17.784634160312837 8.700366765735446 1.1090967962817264 -1 1 0
191 4 19.065535769063803 7.227697085841715 2.9510320074689207 -1 1 -1
192 4 20.66718499681286 8.525199191292067 1.5282857738610132 -1 1 -1
1992 2 22.381982385615746 10.46145799965724 31.122239866535875 -1 1 -1
1972 2 22.725108088017084 7.37918563667533 0.003109499784756229 -1 1 0
172 5 22.65888089824933 7.0133326769367 2.739584689398556 -1 1 -1
193 4 23.994005596992864 9.087953750641 1.1091149065685757 -1 1 -1
213 4 22.405095235707236 10.513235258925484 2.4093929192995165 -1 0 -1
174 2 25.44858511150977 7.64743732080235 2.536015210620461 -1 1 -1
175 2 25.418244854497566 7.413606731709277 30.717700311871198 -1 1 -2
195 4 27.399900477459383 8.866861708858172 0.3346662823929282 -1 1 -1
377 1 -0.6417580520802445 6.965036816887626 2.483910607988714 0 1 -1
176 2 29.05864246578328 7.248722910955738 2.95612412587863 -1 1 -1
197 3 30.595848666172103 8.967548842986073 0.9845658897397447 -1 1 -1
